,sec,Volt1,Volt2,Volt3,slope
375,-0.003125,3.021234227,0.000418435,-0.000313843,0.016736400999999516
376,-0.00312,3.004497826,-0.007949766,0.049895361,0.016736400999999644
377,-0.003115,2.954288622,-0.007949766,0.03315896,0.050209204000000195
378,-0.00311,3.004497826,0.008786635,-0.017050244,0.05020920399999993
379,-0.003105,3.004497826,0.017154836,-0.017050244,4.414102430973347e-16
380,-0.0031,3.004497826,-0.007949766,0.049895361,4.414102430973347e-16
381,-0.003095,2.987761425,-0.007949766,0.049895361,0.01673640100000053
382,-0.00309,-0.008054398,-0.007949766,0.049895361,2.995815823
383,-0.003085,-0.008054398,0.017154836,-0.017050244,2.5495841404221037e-18
384,-0.00308,-0.008054398,-0.007949766,0.049895361,2.5495841404221037e-18
385,-0.003075,-0.008054398,-0.007949766,-0.000313843,2.5495841404221037e-18
386,-0.00307,-0.041527201,0.008786635,0.016422559,0.03347280299999998
387,-0.003065,0.042154806,-0.007949766,-0.000313843,0.083682007
388,-0.00306,-0.008054398,0.025523037,-0.017050244,0.050209204
389,-0.003055,0.058891207,-0.007949766,-0.017050244,0.06694560499999999
390,-0.00305,-0.008054398,-0.007949766,-0.017050244,0.066945605
391,-0.003045,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
392,-0.00304,0.058891207,0.025523037,-0.017050244,0.06694560499999999
393,-0.003035,-0.008054398,-0.007949766,-0.017050244,0.066945605
394,-0.00303,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
395,-0.003025,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
396,-0.00302,-0.008054398,0.025523037,-0.017050244,2.5495841404221037e-18
397,-0.003015,-0.024790799,-0.007949766,0.03315896,0.01673640099999999
398,-0.00301,-0.008054398,-0.007949766,0.016422559,0.016736400999999995
399,-0.003005,-0.058263602,0.000418435,-0.017050244,0.05020920399999998
400,-0.003,-0.008054398,0.025523037,-0.017050244,0.050209203999999986
401,-0.002995,-0.024790799,-0.007949766,-0.017050244,0.01673640099999999
402,-0.00299,-0.008054398,0.008786635,0.016422559,0.016736400999999995
403,-0.002985,0.042154806,-0.007949766,-0.000313843,0.050209204
404,-0.00298,-0.008054398,-0.007949766,0.049895361,0.050209204
405,-0.002975,-0.008054398,0.000418435,-0.017050244,2.5495841404221037e-18
406,-0.00297,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
407,-0.002965,-0.008054398,-0.007949766,0.03315896,2.5495841404221037e-18
408,-0.00296,-0.008054398,-0.007949766,0.049895361,2.5495841404221037e-18
409,-0.002955,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
410,-0.00295,0.058891207,-0.007949766,0.016422559,0.06694560499999999
411,-0.002945,0.042154806,-0.007949766,-0.000313843,0.016736401
412,-0.00294,-0.008054398,-0.007949766,-0.017050244,0.050209204
413,-0.002935,3.004497826,0.000418435,-0.017050244,3.012552224
414,-0.00293,3.037970629,0.008786635,0.016422559,0.03347280299999993
415,-0.002925,3.004497826,-0.007949766,-0.000313843,0.03347280300000015
416,-0.00292,3.004497826,-0.007949766,-0.017050244,4.414102430973347e-16
417,-0.002915,2.987761425,-0.007949766,0.03315896,0.01673640100000053
418,-0.00291,3.037970629,-0.007949766,0.016422559,0.05020920399999963
419,-0.002905,2.987761425,0.000418435,0.049895361,0.05020920400000049
420,-0.0029,3.004497826,0.025523037,-0.017050244,0.01673640099999952
421,-0.002895,3.004497826,0.017154836,0.03315896,4.414102430973347e-16
422,-0.00289,2.971025024,-0.007949766,-0.017050244,0.033472802000000614
423,-0.002885,3.004497826,-0.007949766,0.03315896,0.03347280199999993
424,-0.00288,3.004497826,-0.007949766,-0.017050244,4.414102430973347e-16
425,-0.002875,2.954288622,-0.007949766,-0.000313843,0.050209204000000195
426,-0.00287,2.971025024,0.008786635,0.016422559,0.016736401999999755
427,-0.002865,3.004497826,-0.007949766,-0.000313843,0.03347280199999993
428,-0.00286,3.004497826,-0.007949766,0.049895361,4.414102430973347e-16
429,-0.002855,3.004497826,-0.016317966,-0.000313843,4.414102430973347e-16
430,-0.00285,3.037970629,-0.007949766,0.016422559,0.03347280299999993
431,-0.002845,3.004497826,-0.007949766,-0.017050244,0.03347280300000015
432,-0.00284,3.004497826,0.025523037,0.049895361,4.414102430973347e-16
433,-0.002835,3.004497826,-0.007949766,0.03315896,4.414102430973347e-16
434,-0.00283,3.004497826,-0.007949766,-0.017050244,4.414102430973347e-16
435,-0.002825,3.004497826,-0.007949766,0.03315896,4.414102430973347e-16
436,-0.00282,3.071443431,-0.007949766,-0.017050244,0.06694560499999953
437,-0.002815,2.971025024,-0.007949766,-0.017050244,0.1004184070000007
438,-0.00281,3.037970629,-0.007949766,0.016422559,0.06694560499999985
439,-0.002805,2.954288622,-0.007949766,-0.000313843,0.08368200700000061
440,-0.0028,2.937552221,0.025523037,-0.017050244,0.016736401000000487
441,-0.002795,3.004497826,0.000418435,-0.017050244,0.06694560500000007
442,-0.00279,2.937552221,-0.007949766,0.016422559,0.06694560500000055
443,-0.002785,-0.024790799,-0.007949766,-0.017050244,2.962343019999999
444,-0.00278,-0.008054398,0.025523037,0.049895361,0.016736400999999995
445,-0.002775,0.008682003,-0.016317966,0.049895361,0.016736401
446,-0.00277,-0.008054398,-0.007949766,0.016422559,0.016736400999999998
447,-0.002765,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
448,-0.00276,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
449,-0.002755,0.008682003,-0.007949766,0.03315896,0.016736401
450,-0.00275,-0.008054398,-0.007949766,-0.017050244,0.016736400999999998
451,-0.002745,0.008682003,-0.007949766,-0.000313843,0.016736401
452,-0.00274,-0.008054398,-0.007949766,0.049895361,0.016736400999999998
453,-0.002735,-0.024790799,0.017154836,-0.000313843,0.01673640099999999
454,-0.00273,-0.008054398,-0.007949766,0.016422559,0.016736400999999995
455,-0.002725,-0.008054398,0.000418435,-0.000313843,2.5495841404221037e-18
456,-0.00272,-0.008054398,-0.007949766,0.049895361,2.5495841404221037e-18
457,-0.002715,-0.008054398,-0.007949766,-0.000313843,2.5495841404221037e-18
458,-0.00271,-0.008054398,-0.007949766,0.016422559,2.5495841404221037e-18
459,-0.002705,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
460,-0.0027,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
461,-0.002695,0.008682003,-0.007949766,-0.017050244,0.016736401
462,-0.00269,-0.008054398,-0.007949766,0.016422559,0.016736400999999998
463,-0.002685,0.042154806,-0.007949766,-0.017050244,0.050209204
464,-0.00268,-0.008054398,0.025523037,-0.017050244,0.050209204
465,-0.002675,-0.008054398,0.017154836,-0.017050244,2.5495841404221037e-18
466,-0.00267,0.025418404,-0.007949766,0.016422559,0.03347280199999999
467,-0.002665,-0.008054398,0.000418435,-0.017050244,0.033472801999999996
468,-0.00266,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
469,-0.002655,-0.008054398,0.017154836,-0.017050244,2.5495841404221037e-18
470,-0.00265,0.025418405,-0.024686167,0.049895361,0.033472802999999995
471,-0.002645,-0.008054398,-0.007949766,-0.000313843,0.033472802999999995
472,-0.00264,-0.075000003,0.025523037,0.049895361,0.06694560499999998
473,-0.002635,3.05470703,0.000418435,-0.017050244,3.129707032999999
474,-0.00263,3.004497826,0.008786635,0.049895361,0.05020920400000011
475,-0.002625,3.004497826,0.000418435,0.049895361,4.414102430973347e-16
476,-0.00262,3.004497826,-0.007949766,0.049895361,4.414102430973347e-16
477,-0.002615,3.004497826,0.000418435,-0.017050244,4.414102430973347e-16
478,-0.00261,3.004497826,0.008786635,0.049895361,4.414102430973347e-16
479,-0.002605,3.004497826,0.017154836,-0.017050244,4.414102430973347e-16
480,-0.0026,3.004497826,-0.007949766,0.049895361,4.414102430973347e-16
481,-0.002595,2.954288622,-0.007949766,-0.000313843,0.050209204000000195
482,-0.00259,3.004497826,-0.007949766,0.016422559,0.05020920399999993
483,-0.002585,3.004497826,0.017154836,0.049895361,4.414102430973347e-16
484,-0.00258,3.004497826,0.025523037,0.049895361,4.414102430973347e-16
485,-0.002575,3.004497826,0.017154836,0.049895361,4.414102430973347e-16
486,-0.00257,2.971025024,-0.007949766,0.016422559,0.033472802000000614
487,-0.002565,2.987761425,0.008786635,0.03315896,0.01673640099999984
488,-0.00256,3.004497826,-0.007949766,-0.083995849,0.01673640099999952
489,-0.002555,2.954288622,0.000418435,-0.017050244,0.050209204000000195
490,-0.00255,3.004497826,-0.007949766,-0.017050244,0.05020920399999993
491,-0.002545,3.021234227,0.000418435,-0.017050244,0.016736400999999516
492,-0.00254,3.004497826,-0.007949766,0.049895361,0.016736400999999644
493,-0.002535,2.954288622,0.000418435,0.049895361,0.050209204000000195
494,-0.00253,2.971025024,-0.007949766,0.049895361,0.016736401999999755
495,-0.002525,2.954288622,0.017154836,0.03315896,0.01673640199999983
496,-0.00252,2.937552221,-0.007949766,0.049895361,0.016736401000000487
497,-0.002515,3.05470703,-0.007949766,-0.000313843,0.11715480899999996
498,-0.00251,3.004497826,-0.007949766,0.016422559,0.05020920400000011
499,-0.002505,3.004497826,-0.007949766,-0.000313843,4.414102430973347e-16
500,-0.0025,3.004497826,-0.041422568,0.049895361,4.414102430973347e-16
501,-0.002495,3.004497826,-0.007949766,-0.033786645,4.414102430973347e-16
502,-0.00249,3.037970629,-0.007949766,0.016422559,0.03347280299999993
503,-0.002485,-0.008054398,0.025523037,-0.017050244,3.046025027
504,-0.00248,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
505,-0.002475,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
506,-0.00247,-0.008054398,-0.007949766,0.016422559,2.5495841404221037e-18
507,-0.002465,-0.008054398,-0.007949766,0.03315896,2.5495841404221037e-18
508,-0.00246,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
509,-0.002455,-0.008054398,-0.007949766,-0.000313843,2.5495841404221037e-18
510,-0.00245,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
511,-0.002445,0.042154806,-0.007949766,-0.017050244,0.050209204
512,-0.00244,-0.008054398,-0.007949766,0.049895361,0.050209204
513,-0.002435,-0.008054398,-0.007949766,0.049895361,2.5495841404221037e-18
514,-0.00243,-0.008054398,-0.007949766,0.016422559,2.5495841404221037e-18
515,-0.002425,-0.058263602,-0.007949766,0.03315896,0.05020920399999998
516,-0.00242,-0.075000003,-0.007949766,-0.017050244,0.01673640099999998
517,-0.002415,0.042154806,0.000418435,-0.017050244,0.11715480899999998
518,-0.00241,-0.008054398,-0.007949766,0.016422559,0.050209204
519,-0.002405,-0.008054398,0.000418435,-0.017050244,2.5495841404221037e-18
520,-0.0024,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
521,-0.002395,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
522,-0.00239,-0.008054398,0.008786635,0.016422559,2.5495841404221037e-18
523,-0.002385,-0.008054398,-0.007949766,0.03315896,2.5495841404221037e-18
524,-0.00238,0.058891207,-0.007949766,0.049895361,0.06694560499999999
525,-0.002375,0.008682003,-0.007949766,-0.017050244,0.050209204
526,-0.00237,0.025418404,-0.007949766,0.049895361,0.01673640099999999
527,-0.002365,-0.008054398,-0.007949766,-0.000313843,0.033472801999999996
528,-0.00236,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
529,-0.002355,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
530,-0.00235,0.025418404,-0.007949766,-0.017050244,0.03347280199999999
531,-0.002345,-0.008054398,0.017154836,-0.067259448,0.033472801999999996
532,-0.00234,-0.008054398,-0.007949766,0.049895361,2.5495841404221037e-18
533,-0.002335,3.004497826,-0.007949766,-0.000313843,3.012552224
534,-0.00233,3.004497826,0.008786635,0.016422559,4.414102430973347e-16
535,-0.002325,3.004497826,-0.007949766,0.049895361,4.414102430973347e-16
536,-0.00232,3.004497826,0.025523037,-0.017050244,4.414102430973347e-16
537,-0.002315,3.004497826,0.000418435,-0.017050244,4.414102430973347e-16
538,-0.00231,3.004497826,-0.007949766,0.016422559,4.414102430973347e-16
539,-0.002305,2.954288622,-0.007949766,-0.017050244,0.050209204000000195
540,-0.0023,3.004497826,-0.007949766,-0.017050244,0.05020920399999993
541,-0.002295,2.954288622,-0.007949766,0.03315896,0.050209204000000195
542,-0.00229,3.004497826,-0.007949766,0.049895361,0.05020920399999993
543,-0.002285,3.004497826,-0.007949766,0.03315896,4.414102430973347e-16
544,-0.00228,3.071443431,-0.007949766,-0.017050244,0.06694560499999953
545,-0.002275,3.05470703,0.000418435,-0.017050244,0.01673640100000063
546,-0.00227,3.004497826,-0.007949766,0.049895361,0.05020920400000011
547,-0.002265,3.05470703,-0.007949766,0.03315896,0.05020920399999989
548,-0.00226,3.004497826,-0.007949766,0.049895361,0.05020920400000011
549,-0.002255,2.937552221,-0.007949766,-0.000313843,0.06694560500000055
550,-0.00225,3.004497826,-0.007949766,-0.017050244,0.06694560500000007
551,-0.002245,3.05470703,-0.007949766,-0.000313843,0.05020920399999989
552,-0.00224,3.004497826,-0.007949766,0.049895361,0.05020920400000011
553,-0.002235,3.004497826,-0.007949766,-0.000313843,4.414102430973347e-16
554,-0.00223,3.004497826,-0.007949766,-0.017050244,4.414102430973347e-16
555,-0.002225,3.021234227,-0.007949766,-0.017050244,0.016736400999999516
556,-0.00222,3.004497826,-0.007949766,-0.017050244,0.016736400999999644
557,-0.002215,3.004497826,-0.007949766,-0.000313843,4.414102430973347e-16
558,-0.00221,3.004497826,-0.007949766,-0.017050244,4.414102430973347e-16
559,-0.002205,3.004497826,-0.007949766,0.03315896,4.414102430973347e-16
560,-0.0022,3.004497826,0.025523037,-0.017050244,4.414102430973347e-16
561,-0.002195,3.004497826,-0.007949766,-0.017050244,4.414102430973347e-16
562,-0.00219,3.004497826,-0.007949766,-0.017050244,4.414102430973347e-16
563,-0.002185,-0.058263602,-0.007949766,-0.017050244,3.0627614279999995
564,-0.00218,-0.008054398,-0.007949766,-0.017050244,0.050209203999999986
565,-0.002175,0.042154806,0.000418435,-0.017050244,0.050209204
566,-0.00217,0.025418405,0.008786635,-0.017050244,0.016736400999999998
567,-0.002165,-0.008054398,-0.007949766,-0.017050244,0.033472802999999995
568,-0.00216,0.058891207,-0.007949766,-0.017050244,0.06694560499999999
569,-0.002155,-0.008054398,-0.007949766,-0.033786645,0.066945605
570,-0.00215,0.025418404,-0.007949766,-0.017050244,0.03347280199999999
571,-0.002145,-0.024790799,0.017154836,0.03315896,0.050209202999999994
572,-0.00214,-0.008054398,-0.007949766,0.049895361,0.016736400999999995
573,-0.002135,-0.058263602,-0.007949766,-0.017050244,0.05020920399999998
574,-0.00213,-0.0415272,-0.007949766,-0.017050244,0.016736402
575,-0.002125,-0.008054398,-0.007949766,-0.017050244,0.033472801999999996
576,-0.00212,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
577,-0.002115,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
578,-0.00211,0.025418405,-0.007949766,0.016422559,0.033472802999999995
579,-0.002105,0.042154806,-0.007949766,-0.017050244,0.016736400999999995
580,-0.0021,-0.008054398,-0.007949766,-0.017050244,0.050209204
581,-0.002095,0.042154806,-0.007949766,-0.017050244,0.050209204
582,-0.00209,0.025418405,-0.007949766,-0.017050244,0.016736400999999998
583,-0.002085,0.008682003,-0.007949766,0.03315896,0.016736402
584,-0.00208,-0.008054398,-0.007949766,-0.083995849,0.016736400999999998
585,-0.002075,0.008682003,-0.007949766,-0.067259448,0.016736401
586,-0.00207,0.025418405,-0.007949766,-0.017050244,0.016736401999999997
587,-0.002065,-0.008054398,-0.007949766,-0.017050244,0.033472802999999995
588,-0.00206,0.058891207,-0.007949766,-0.017050244,0.06694560499999999
589,-0.002055,-0.008054398,0.017154836,-0.017050244,0.066945605
590,-0.00205,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
591,-0.002045,-0.008054398,-0.007949766,0.03315896,2.5495841404221037e-18
592,-0.00204,-0.008054398,-0.007949766,0.049895361,2.5495841404221037e-18
593,-0.002035,0.042154806,-0.007949766,-0.067259448,0.050209204
594,-0.00203,-0.008054398,0.008786635,-0.017050244,0.050209204
595,-0.002025,0.042154806,-0.007949766,0.03315896,0.050209204
596,-0.00202,-0.008054398,-0.007949766,-0.017050244,0.050209204
597,-0.002015,-0.008054398,0.000418435,-0.033786645,2.5495841404221037e-18
598,-0.00201,-0.008054398,-0.007949766,0.016422559,2.5495841404221037e-18
599,-0.002005,0.008682003,-0.007949766,-0.017050244,0.016736401
600,-0.002,-0.008054398,-0.007949766,-0.017050244,0.016736400999999998
601,-0.001995,-0.008054398,-0.007949766,0.03315896,2.5495841404221037e-18
602,-0.00199,0.025418405,-0.007949766,-0.050523046,0.033472802999999995
603,-0.001985,0.042154806,-0.007949766,-0.000313843,0.016736400999999995
604,-0.00198,-0.008054398,-0.007949766,-0.017050244,0.050209204
605,-0.001975,-0.008054398,0.008786636,-0.017050244,2.5495841404221037e-18
606,-0.00197,-0.008054398,0.008786635,0.016422559,2.5495841404221037e-18
607,-0.001965,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
608,-0.00196,-0.008054398,0.025523037,-0.017050244,2.5495841404221037e-18
609,-0.001955,0.042154806,-0.007949766,-0.017050244,0.050209204
610,-0.00195,-0.008054398,-0.007949766,0.016422559,0.050209204
611,-0.001945,-0.008054398,0.017154836,-0.017050244,2.5495841404221037e-18
612,-0.00194,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
613,-0.001935,-0.058263602,0.000418435,-0.017050244,0.05020920399999998
614,-0.00193,-0.008054398,-0.007949766,-0.017050244,0.050209203999999986
615,-0.001925,0.058891207,-0.007949766,-0.017050244,0.06694560499999999
616,-0.00192,-0.008054398,-0.007949766,-0.017050244,0.066945605
617,-0.001915,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
618,-0.00191,0.025418405,0.008786635,0.016422559,0.033472802999999995
619,-0.001905,0.058891207,-0.033054368,-0.017050244,0.03347280199999998
620,-0.0019,-0.008054398,-0.007949766,-0.017050244,0.066945605
621,-0.001895,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
622,-0.00189,0.058891207,-0.007949766,0.016422559,0.06694560499999999
623,-0.001885,0.008682003,-0.007949766,-0.017050244,0.050209204
624,-0.00188,-0.008054398,-0.007949766,-0.017050244,0.016736400999999998
625,-0.001875,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
626,-0.00187,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
627,-0.001865,-0.008054398,0.017154836,-0.017050244,2.5495841404221037e-18
628,-0.00186,-0.008054398,-0.007949766,0.049895361,2.5495841404221037e-18
629,-0.001855,-0.008054398,0.017154836,0.03315896,2.5495841404221037e-18
630,-0.00185,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
631,-0.001845,0.008682003,-0.007949766,0.049895361,0.016736401
632,-0.00184,-0.008054398,0.025523037,-0.017050244,0.016736400999999998
633,-0.001835,0.008682003,-0.007949766,-0.017050244,0.016736401
634,-0.00183,0.025418404,-0.024686167,0.016422559,0.01673640099999999
635,-0.001825,0.042154806,-0.007949766,-0.017050244,0.016736401999999997
636,-0.00182,0.058891207,-0.007949766,0.049895361,0.016736400999999984
637,-0.001815,-0.008054398,-0.007949766,-0.000313843,0.066945605
638,-0.00181,0.025418405,-0.024686167,0.016422559,0.033472802999999995
639,-0.001805,-0.008054398,-0.007949766,-0.017050244,0.033472802999999995
640,-0.0018,-0.008054398,-0.041422568,-0.017050244,2.5495841404221037e-18
641,-0.001795,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
642,-0.00179,0.025418405,-0.007949766,0.016422559,0.033472802999999995
643,-0.001785,-0.0415272,-0.007949766,0.03315896,0.06694560499999999
644,-0.00178,-0.008054398,-0.007949766,-0.017050244,0.033472801999999996
645,-0.001775,-0.008054398,0.000418435,-0.017050244,2.5495841404221037e-18
646,-0.00177,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
647,-0.001765,-0.008054398,0.017154836,-0.017050244,2.5495841404221037e-18
648,-0.00176,0.058891207,-0.007949766,0.049895361,0.06694560499999999
649,-0.001755,-0.008054398,-0.007949766,-0.067259448,0.066945605
650,-0.00175,-0.0415272,-0.007949766,-0.017050244,0.03347280199999999
651,-0.001745,-0.008054398,-0.007949766,-0.017050244,0.033472801999999996
652,-0.00174,0.058891207,-0.041422568,-0.017050244,0.06694560499999999
653,-0.001735,-0.008054398,-0.007949766,-0.017050244,0.066945605
654,-0.00173,-0.008054398,-0.007949766,0.016422559,2.5495841404221037e-18
655,-0.001725,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
656,-0.00172,-0.008054398,0.025523037,0.049895361,2.5495841404221037e-18
657,-0.001715,-0.008054398,0.000418435,0.03315896,2.5495841404221037e-18
658,-0.00171,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
659,-0.001705,-0.008054398,0.000418435,-0.000313843,2.5495841404221037e-18
660,-0.0017,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
661,-0.001695,-0.008054398,0.000418435,0.049895361,2.5495841404221037e-18
662,-0.00169,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
663,-0.001685,-0.008054398,-0.007949766,0.049895361,2.5495841404221037e-18
664,-0.00168,0.058891207,-0.007949766,-0.017050244,0.06694560499999999
665,-0.001675,-0.008054398,0.000418435,-0.017050244,0.066945605
666,-0.00167,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
667,-0.001665,0.042154806,-0.007949766,-0.017050244,0.050209204
668,-0.00166,-0.008054398,-0.007949766,0.049895361,0.050209204
669,-0.001655,-0.008054398,0.017154836,-0.017050244,2.5495841404221037e-18
670,-0.00165,-0.008054398,0.008786635,-0.017050244,2.5495841404221037e-18
671,-0.001645,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
672,-0.00164,-0.008054398,-0.007949766,0.049895361,2.5495841404221037e-18
673,-0.001635,0.008682003,0.025523037,0.03315896,0.016736401
674,-0.00163,0.025418405,-0.007949766,-0.017050244,0.016736401999999997
675,-0.001625,0.008682003,0.017154836,0.049895361,0.016736402
676,-0.00162,0.058891207,-0.007949766,-0.017050244,0.050209203999999986
677,-0.001615,-0.008054398,0.000418435,-0.017050244,0.066945605
678,-0.00161,-0.0415272,-0.007949766,0.049895361,0.03347280199999999
679,-0.001605,-0.008054398,-0.007949766,0.03315896,0.033472801999999996
680,-0.0016,-0.008054398,-0.007949766,0.049895361,2.5495841404221037e-18
681,-0.001595,-0.008054398,0.000418435,-0.017050244,2.5495841404221037e-18
682,-0.00159,0.025418404,0.025523037,-0.017050244,0.03347280199999999
683,-0.001585,-0.008054398,-0.007949766,-0.017050244,0.033472801999999996
684,-0.00158,0.058891207,-0.007949766,-0.017050244,0.06694560499999999
685,-0.001575,-0.058263602,0.017154836,-0.017050244,0.11715480899999997
686,-0.00157,-0.008054398,0.008786635,0.016422559,0.050209203999999986
687,-0.001565,-0.008054398,-0.007949766,0.049895361,2.5495841404221037e-18
688,-0.00156,-0.008054398,0.025523037,-0.017050244,2.5495841404221037e-18
689,-0.001555,0.058891207,-0.007949766,-0.083995849,0.06694560499999999
690,-0.00155,-0.008054398,0.008786635,-0.050523046,0.066945605
691,-0.001545,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
692,-0.00154,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
693,-0.001535,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
694,-0.00153,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
695,-0.001525,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
696,-0.00152,-0.008054398,-0.007949766,0.049895361,2.5495841404221037e-18
697,-0.001515,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
698,-0.00151,0.025418405,0.008786635,-0.017050244,0.033472802999999995
699,-0.001505,0.008682003,-0.007949766,0.049895361,0.016736402
700,-0.0015,-0.008054398,0.025523037,0.049895361,0.016736400999999998
701,-0.001495,0.008682003,0.017154836,-0.017050244,0.016736401
702,-0.00149,0.025418404,0.025523037,0.016422559,0.01673640099999999
703,-0.001485,-0.008054398,-0.007949766,0.03315896,0.033472801999999996
704,-0.00148,-0.008054398,-0.007949766,0.049895361,2.5495841404221037e-18
705,-0.001475,0.008682003,0.000418435,-0.000313843,0.016736401
706,-0.00147,-0.008054398,-0.007949766,-0.017050244,0.016736400999999998
707,-0.001465,0.042154806,0.017154836,-0.017050244,0.050209204
708,-0.00146,-0.008054398,-0.007949766,-0.017050244,0.050209204
709,-0.001455,0.058891207,0.025523037,-0.000313843,0.06694560499999999
710,-0.00145,-0.008054398,0.008786635,-0.017050244,0.066945605
711,-0.001445,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
712,-0.00144,0.058891207,-0.007949766,-0.017050244,0.06694560499999999
713,-0.001435,-0.008054398,-0.007949766,-0.017050244,0.066945605
714,-0.00143,0.025418404,-0.007949766,-0.017050244,0.03347280199999999
715,-0.001425,0.008682003,-0.007949766,-0.017050244,0.016736400999999998
716,-0.00142,-0.008054398,-0.007949766,-0.017050244,0.016736400999999998
717,-0.001415,0.008682003,0.017154836,0.03315896,0.016736401
718,-0.00141,0.025418405,-0.007949766,-0.017050244,0.016736401999999997
719,-0.001405,0.008682003,0.017154836,-0.017050244,0.016736402
720,-0.0014,-0.008054398,0.025523037,-0.017050244,0.016736400999999998
721,-0.001395,0.008682003,0.017154836,-0.017050244,0.016736401
722,-0.00139,-0.008054398,-0.024686167,-0.017050244,0.016736400999999998
723,-0.001385,-0.008054398,0.017154836,-0.000313843,2.5495841404221037e-18
724,-0.00138,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
725,-0.001375,0.008682003,-0.007949766,-0.017050244,0.016736401
726,-0.00137,-0.008054398,-0.007949766,-0.017050244,0.016736400999999998
727,-0.001365,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
728,-0.00136,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
729,-0.001355,0.042154806,-0.007949766,-0.000313843,0.050209204
730,-0.00135,-0.008054398,-0.007949766,-0.017050244,0.050209204
731,-0.001345,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
732,-0.00134,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
733,-0.001335,-0.008054398,0.000418435,0.03315896,2.5495841404221037e-18
734,-0.00133,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
735,-0.001325,-0.024790799,-0.033054368,-0.000313843,0.01673640099999999
736,-0.00132,-0.008054398,-0.007949766,-0.017050244,0.016736400999999995
737,-0.001315,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
738,-0.00131,-0.008054398,-0.007949766,0.049895361,2.5495841404221037e-18
739,-0.001305,0.058891207,-0.007949766,-0.017050244,0.06694560499999999
740,-0.0013,-0.008054398,0.025523037,-0.017050244,0.066945605
741,-0.001295,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
742,-0.00129,0.025418405,-0.007949766,-0.017050244,0.033472802999999995
743,-0.001285,-0.058263602,-0.007949766,-0.017050244,0.08368200699999997
744,-0.00128,-0.008054398,-0.007949766,0.049895361,0.050209203999999986
745,-0.001275,-0.008054398,-0.007949766,-0.017050244,2.5495841404221037e-18
746,-0.00127,-0.041527201,-0.007949766,0.016422559,0.03347280299999998
747,-0.001265,-0.008054398,-0.007949766,-0.017050244,0.03347280299999999
